p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	2.38868190419274	0.536	0.114	0	XCL1	c6
0	2.3382004855011	0.549	0.161	0	CCL4L2	c6
0	2.32264458077753	0.601	0.127	0	XCL2	c6
0	1.86777328259609	0.809	0.345	0	CCL4	c6
0	1.78283197334117	0.483	0.127	0	CD160	c6
0	1.76629918463307	0.863	0.299	0	CD8B	c6
0	1.5775456355412	0.928	0.353	0	CD8A	c6
0	1.47787397556653	0.83	0.384	0	CTSW	c6
0	1.37116445527324	0.719	0.258	0	KLRD1	c6
1.81054894702502e-290	1.23338607634398	0.819	0.376	6.07221905853251e-286	HOPX	c6
6.44220714655664e-290	0.922852080454788	0.995	0.634	2.16058743281217e-285	CCL5	c6
1.46440461842542e-233	0.51958029988941	0.948	0.455	4.91132020927519e-229	NKG7	c6
1.26169576360226e-228	1.34440021774299	0.687	0.334	4.23147525196925e-224	ITM2C	c6
6.91909006139132e-186	1.40558719458079	0.602	0.283	2.32052442478942e-181	CAPG	c6
4.96714566834374e-181	3.21428946738217	0.122	0.014	1.66588131424913e-176	CD8B2	c6
1.25252362134233e-168	1.00857070038412	0.625	0.298	4.2007137212579e-164	AOAH	c6
1.12953556488462e-162	0.941018762151548	0.493	0.193	3.78823637751004e-158	LINC02446	c6
4.72896817082574e-152	1.83979695163646	0.286	0.086	1.58600134513154e-147	SPINK2	c6
1.84646053953763e-150	1.94812834147179	0.257	0.072	6.19265935750132e-146	CD248	c6
1.7750466342853e-142	1.38392390282992	0.471	0.209	5.95315140206603e-138	SPRY1	c6
4.33134548300987e-129	0.79862748044962	0.797	0.542	1.45264664809185e-124	GZMM	c6
5.60847419455222e-129	-3.6995376412734	0.059	0.345	1.88097007536892e-124	CTLA4	c6
5.72524298926317e-128	1.38335303250717	0.307	0.108	1.92013199373908e-123	CRTAM	c6
7.75231116531558e-128	2.29126229968652	0.166	0.037	2.59997011862354e-123	TRBV27	c6
7.5959043290528e-124	1.47899878876516	0.354	0.144	2.54751439387773e-119	PECAM1	c6
1.71756588955114e-116	0.562262373431541	0.99	0.86	5.76037248037661e-112	VIM	c6
4.8299083619844e-114	0.633722499068315	0.847	0.599	1.61985466644233e-109	ALOX5AP	c6
8.10087398480777e-113	0.686172323092731	0.847	0.633	2.71687111702483e-108	PDCD4	c6
6.60654992267911e-111	1.76090261000066	0.191	0.053	2.21570471306812e-106	TRGV8	c6
6.903099923208e-110	2.02022905324815	0.222	0.07	2.3151616522455e-105	CCL3L1	c6
1.05667555022945e-106	1.0577136368705	0.468	0.231	3.54387846035953e-102	TMIGD2	c6
1.1873376958314e-106	0.548229098425579	0.938	0.748	3.98209316427935e-102	S100A10	c6
1.30615785855776e-105	1.55019694658703	0.273	0.102	4.38059222603101e-101	KLRK1	c6
2.32481370720965e-104	0.516301297511903	0.973	0.807	7.79696021123972e-100	HCST	c6
2.32052918755417e-100	-2.85985597489914	0.071	0.312	7.78259078921917e-96	CD4	c6
2.71822773436386e-100	0.845216407322777	0.429	0.203	9.1163921755095e-96	MYBL1	c6
1.11409979889783e-98	-2.37396264454894	0.093	0.339	3.73646790554354e-94	CD40LG	c6
2.68175806703406e-96	0.47271784761169	0.961	0.787	8.99408020521883e-92	S100A6	c6
1.43178604633027e-93	0.723737772427556	0.635	0.39	4.80192404218247e-89	ITGAE	c6
1.62930042944464e-92	0.685292145250589	0.709	0.443	5.46434778027143e-88	LINC01871	c6
1.2071722035014e-91	0.844036672527721	0.546	0.312	4.04861413610301e-87	MATK	c6
5.53207149277494e-89	0.646587765200018	0.838	0.659	1.85534613724686e-84	OSTF1	c6
1.57412174849142e-88	0.420917660857006	0.998	0.896	5.27928952009052e-84	SH3BGRL3	c6
1.70650493644303e-87	0.672626876530525	0.838	0.651	5.72327625584262e-83	CKLF	c6
9.92268685931441e-87	1.40635514273182	0.246	0.094	3.32787071887687e-82	CD101	c6
1.9455721837188e-86	1.14827684685045	0.268	0.106	6.52505998975611e-82	ZNF683	c6
2.78107375198796e-85	1.87780260672605	0.143	0.039	9.32716514941722e-81	NT5E	c6
8.97233672849359e-85	0.439099171487388	0.955	0.831	3.00914229200218e-80	FOS	c6
6.6743861455939e-84	0.307829684362727	0.998	0.96	2.23845562550928e-79	HLA-C	c6
9.27258771499461e-84	1.19263943406444	0.316	0.142	3.10984046785489e-79	CD244	c6
7.38266065349573e-83	0.638105295602619	0.683	0.454	2.4759967299694e-78	CD63	c6
1.20645780886475e-82	0.544731844604556	0.606	0.364	4.04621819937061e-78	ITGA1	c6
2.61659815203624e-82	1.36740982300385	0.23	0.087	8.77554688229914e-78	CD9	c6
8.00911086742836e-82	0.477775676963012	0.883	0.697	2.68609560271812e-77	CD96	c6
1.06164767367502e-81	-1.71519727359496	0.168	0.397	3.56055396797127e-77	CD28	c6
2.60543477786433e-81	0.395473160164984	0.989	0.886	8.73810715800139e-77	MYL12A	c6
3.04739224643048e-81	0.705309145760145	0.697	0.467	1.02203441160785e-76	STOM	c6
5.23869610474031e-80	0.740468036957829	0.569	0.339	1.7569538996078e-75	PTGER2	c6
3.13749350052503e-78	0.417870040652904	0.972	0.768	1.05225257020608e-73	S100A4	c6
3.87026195422587e-78	0.641883806562061	0.709	0.494	1.29800845420827e-73	MYADM	c6
1.24791894977603e-75	0.706243519453818	0.639	0.428	4.18527057375886e-71	FKBP11	c6
2.10987461931647e-75	0.589269344303862	0.854	0.679	7.07609749826356e-71	PTGER4	c6
5.7787518604093e-75	0.67538099389119	0.672	0.465	1.93807779894407e-70	THEMIS	c6
1.67848824090517e-73	0.960235002074124	0.364	0.184	5.62931386234777e-69	AUTS2	c6
2.89383796256993e-72	-4.16343355213387	0.035	0.216	9.70535375886702e-68	TNFRSF4	c6
3.13648249468283e-71	1.23327282608217	0.286	0.129	1.05191349906673e-66	SMIM3	c6
6.76098773542186e-71	0.610312552096504	0.59	0.375	2.26750006670578e-66	JAML	c6
2.74434170125156e-70	1.71419661005709	0.395	0.219	9.20397319765748e-66	IFNG	c6
6.07071403198735e-70	0.943156816804789	0.352	0.178	2.03599607204792e-65	SLAMF7	c6
3.637635701031e-68	0.440870935274331	0.976	0.888	1.21999026141178e-63	ZFP36	c6
4.70491440138554e-66	0.605432918333074	0.71	0.521	1.57793419193668e-61	DHRS7	c6
6.96802089493154e-66	0.775802800951188	0.565	0.38	2.33693484774214e-61	GYG1	c6
8.67347174078043e-65	-1.38365531834892	0.312	0.5	2.90890895242294e-60	ICOS	c6
8.95839887227328e-65	-3.02764559783288	0.032	0.201	3.00446781378301e-60	SELL	c6
1.32006846412932e-64	0.479342908228668	0.859	0.697	4.42724561499693e-60	SEPT7	c6
2.6766776878828e-64	0.235729589592681	0.978	0.831	8.97704162962132e-60	CD7	c6
9.23733275153227e-63	0.455466902608383	0.87	0.716	3.09801665820889e-58	TXNIP	c6
1.05119559339169e-62	0.570877304709059	0.73	0.516	3.52549978111706e-58	KLRB1	c6
3.1664074692829e-62	0.355170925892807	0.866	0.592	1.0619497370481e-57	ANXA1	c6
5.04759652382375e-62	0.371254877885876	0.968	0.819	1.69286292216001e-57	CD99	c6
4.89046693430251e-61	0.337443129582566	0.847	0.64	1.64016480042638e-56	FOSB	c6
4.55589701731662e-60	0.246957282184278	0.889	0.629	1.52795674166765e-55	CST7	c6
4.61381983661021e-60	0.854083027195383	0.379	0.21	1.54738289680233e-55	PERP	c6
4.52888149756132e-59	0.365261187674602	0.96	0.834	1.51889627665211e-54	CD2	c6
7.44364073433112e-59	0.294988781755115	0.989	0.883	2.49644822947997e-54	ITM2B	c6
6.30713020065315e-58	0.589707322108251	0.587	0.385	2.11528532669505e-53	CXCR3	c6
5.69849812458238e-57	0.446059243676661	0.771	0.583	1.91116230102244e-52	SCML4	c6
1.78192601789809e-56	1.2415332027442	0.184	0.074	5.97622347882661e-52	CHN2	c6
2.59934363009338e-56	0.476617470212086	0.687	0.514	8.71767866660717e-52	PARP8	c6
3.09456340979309e-56	0.911447218259813	0.273	0.131	1.03785467637641e-51	LRRN3	c6
1.20986054258869e-55	0.792474715618272	0.423	0.254	4.05763028773396e-51	GABARAPL1	c6
1.69352290673343e-55	0.806436407973593	0.369	0.204	5.67973712460257e-51	CISH	c6
1.97616308872145e-55	1.05095996201538	0.383	0.222	6.627655766954e-51	TNFSF9	c6
7.24350418215901e-54	-1.16002499215265	0.312	0.491	2.42932643261249e-49	GPR183	c6
1.24259048046342e-53	0.285816640987511	0.989	0.887	4.1673999533782e-49	CD52	c6
6.05063155670628e-53	0.891759086892672	0.265	0.131	2.02926081148815e-48	TRGC2	c6
7.3539049051014e-53	0.819525146062888	0.322	0.174	2.46635262707291e-48	ABCB1	c6
7.35579800850073e-53	0.18495193971192	1	0.969	2.46698753609097e-48	B2M	c6
9.47841420281222e-53	0.516540920175987	0.685	0.484	3.17887055533916e-48	ABI3	c6
1.21684392280696e-52	0.264249052448069	0.999	0.908	4.08105114830999e-48	CD3E	c6
2.68756665986842e-52	-1.95635523775198	0.129	0.292	9.01356106386669e-48	CD38	c6
