p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
1.42288332556591e-119	4.9179682327299	0.38	0.011	4.77206609728295e-115	IL26	c21
1.62475736572424e-92	5.56190512708821	0.22	0.005	5.44911125316597e-88	PPARG	c21
2.5043763752549e-59	3.62773946084626	0.66	0.071	8.39917748732987e-55	CTSH	c21
6.20510434035479e-56	5.13830683446292	0.38	0.025	2.08106789366819e-51	IL22	c21
2.1515886933663e-50	4.54017936231113	0.34	0.022	7.21599815981189e-46	IL17A	c21
3.08051000223822e-49	9.21528189992947	0.02	0	1.03314144455065e-44	AC020651.1	c21
3.08051000223822e-49	8.95659380253103	0.02	0	1.03314144455065e-44	LINC01106	c21
3.08051000223822e-49	8.90553068037747	0.02	0	1.03314144455065e-44	AC024382.1	c21
3.08051000223822e-49	8.68216828775331	0.02	0	1.03314144455065e-44	AP005717.1	c21
3.08051000223822e-49	8.68216828775331	0.02	0	1.03314144455065e-44	SMCO2	c21
3.08051000223822e-49	8.66411425384251	0.02	0	1.03314144455065e-44	FARP1-AS1	c21
6.79300800889656e-41	3.8988841964925	0.24	0.013	2.27823902602373e-36	ADAM12	c21
3.86240849510885e-39	4.10208071590635	0.3	0.022	1.29537456108961e-34	COL5A3	c21
2.27098230077925e-35	3.32504834397915	0.42	0.046	7.61642044035344e-31	RORC	c21
1.07456595334415e-31	2.60250382509529	0.84	0.219	3.60387929432562e-27	CCR6	c21
5.23874397652379e-31	3.3020717061308	0.28	0.023	1.75696995484655e-26	IL17RE	c21
2.16430263826549e-25	2.69565278937019	0.38	0.05	7.25863818821479e-21	IL23R	c21
2.95497548305894e-25	7.98793575550217	0.02	0	9.91039677508309e-21	AC024581.1	c21
3.01493972082154e-25	7.48784473821993	0.02	0	1.01115048356913e-20	GP1BA	c21
3.01493972082154e-25	7.31695277002311	0.02	0	1.01115048356913e-20	AC005046.1	c21
6.0658995906379e-25	2.84360273567986	0.44	0.069	2.03438140470814e-20	CCL20	c21
1.25996127763069e-23	3.67453613877173	0.32	0.041	4.22565813291782e-19	CHN1	c21
2.55281277463934e-23	4.10078169657723	0.3	0.036	8.56162348358542e-19	MSC	c21
2.99271387358797e-19	2.12709793026459	0.86	0.374	1.00369637892393e-14	TMEM167A	c21
1.62036470934438e-17	2.77961529769258	0.4	0.079	5.43437916219918e-13	GPR25	c21
2.90817606100807e-17	3.28220516440665	0.18	0.018	9.75344087340885e-13	LTK	c21
3.17535115790225e-17	7.8243981412238	0.02	0	1.06494927133726e-12	HBA2	c21
3.17535115790225e-17	7.79118526954315	0.02	0	1.06494927133726e-12	MAP3K20-AS1	c21
3.21816744153862e-17	6.80611860814409	0.02	0	1.07930899654322e-12	AC008676.1	c21
3.26155316622132e-17	6.57578108641611	0.02	0	1.09385970088731e-12	AL353597.1	c21
3.26155316622132e-17	6.52218495814216	0.02	0	1.09385970088731e-12	AC010336.4	c21
3.49284893225071e-17	2.67040652556324	0.34	0.058	1.17143167489824e-12	IL4I1	c21
4.27498066049368e-17	1.91006782997247	0.9	0.423	1.43374301391637e-12	CXCR6	c21
8.83849271221342e-16	2.81624050777859	0.32	0.056	2.96425368582214e-11	GNA15	c21
1.42155334881426e-14	1.47874394249536	0.94	0.565	4.76760562125328e-10	KLRB1	c21
1.4759036889049e-14	3.60884534665649	0.12	0.01	4.94988579184926e-10	KIT	c21
1.48590549585961e-14	1.48883268581813	0.88	0.505	4.98342985201396e-10	MGAT4A	c21
1.68811881277554e-14	5.54300223169406	0.04	0.001	5.66161287428659e-10	AC138466.1	c21
1.29656589971756e-13	3.92583483372037	0.12	0.011	4.34842271447275e-09	TMPRSS3	c21
3.43090451747871e-13	7.02593901664472	0.02	0	1.15065675707201e-08	AP002449.1	c21
3.465543981385e-13	7.14397643222866	0.02	0	1.1622741404769e-08	AC012617.1	c21
3.50052684902844e-13	6.52384580854876	0.02	0	1.17400669462716e-08	LINC02298	c21
3.50052684902844e-13	6.44455769547944	0.02	0	1.17400669462716e-08	AC016738.1	c21
3.53585645983362e-13	6.35973013321684	0.02	0	1.185855539499e-08	AC087482.1	c21
3.53585645983362e-13	3.92993869751913	0.02	0	1.185855539499e-08	IGLV3-10	c21
1.68678153101443e-12	2.36766381838122	0.32	0.068	5.65712789871618e-08	LST1	c21
2.52458360454343e-12	2.3026131229923	0.28	0.053	8.46694849291777e-08	TBXAS1	c21
2.67467160625133e-12	2.86138128225782	0.32	0.072	8.9703136330457e-08	CPNE7	c21
4.25661915201672e-12	2.66632503176529	0.26	0.049	1.42758493120337e-07	C15orf53	c21
7.73196033151223e-12	1.48324583052795	0.62	0.216	2.59314485598257e-07	AHR	c21
9.44616534752125e-12	1.41883689319199	0.82	0.415	3.16805493425168e-07	AQP3	c21
